ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,CONTEST_ID,CONTEST_NAME,CANDIDATE_ID,CANDIDATE_NAME,INCUMBENT_FLAG,WRITE_IN_FLAG,PARTY_ID,PARTY_NAME,VOTE_TOTAL
11/08/2016,2016 Presidential General,36,San Bernardino,110000310000,United States Representative District 31,52,Paul Chabot,N,N,3,Republican,"94,866"
11/08/2016,2016 Presidential General,36,San Bernardino,110000350000,United States Representative District 35,62,Norma J. Torres,Y,N,1,Democratic,"96,223"
11/08/2016,2016 Presidential General,36,San Bernardino,110000350000,United States Representative District 35,501,Tyler Fischella,N,N,3,Republican,"39,457"
11/08/2016,2016 Presidential General,36,San Bernardino,110000390000,United States Representative District 39,181,Ed Royce,Y,N,3,Republican,"17,286"
11/08/2016,2016 Presidential General,36,San Bernardino,110000390000,United States Representative District 39,445,Brett Murdock,N,N,1,Democratic,"11,346"
11/08/2016,2016 Presidential General,36,San Bernardino,120000210000,State Senate District 21,366,Johnathon Levar Ervin,N,N,1,Democratic,"42,932"
11/08/2016,2016 Presidential General,36,San Bernardino,120000210000,State Senate District 21,605,Scott Wilk,N,N,3,Republican,"54,222"
11/08/2016,2016 Presidential General,36,San Bernardino,120000230000,State Senate District 23,18,Ronald J. O'Donnell,N,N,1,Democratic,"94,344"
11/08/2016,2016 Presidential General,36,San Bernardino,120000230000,State Senate District 23,41,Mike Morrell,Y,N,3,Republican,"119,271"
11/08/2016,2016 Presidential General,36,San Bernardino,120000250000,State Senate District 25,123,Anthony J. Portantino,N,N,1,Democratic,"14,225"
11/08/2016,2016 Presidential General,36,San Bernardino,120000250000,State Senate District 25,527,Michael D. Antonovich,N,N,3,Republican,"17,145"
11/08/2016,2016 Presidential General,36,San Bernardino,120000290000,State Senate District 29,117,Ling Ling Chang,N,N,3,Republican,"15,578"
11/08/2016,2016 Presidential General,36,San Bernardino,120000290000,State Senate District 29,585,Josh Newman,N,N,1,Democratic,"13,236"
11/08/2016,2016 Presidential General,36,San Bernardino,130000330000,State Assembly Member District 33,119,Jay Obernolte,Y,N,3,Republican,"84,000"
11/08/2016,2016 Presidential General,36,San Bernardino,130000330000,State Assembly Member District 33,382,Scott Markovich,N,N,1,Democratic,"56,086"
11/08/2016,2016 Presidential General,36,San Bernardino,130000360000,State Assembly Member District 36,87,Steve Fox,N,N,1,Democratic,"2,035"
11/08/2016,2016 Presidential General,36,San Bernardino,130000360000,State Assembly Member District 36,115,Tom Lackey,Y,N,3,Republican,"4,948"
11/08/2016,2016 Presidential General,36,San Bernardino,130000400000,State Assembly Member District 40,37,Abigail Medina,N,N,1,Democratic,"74,589"
11/08/2016,2016 Presidential General,36,San Bernardino,130000400000,State Assembly Member District 40,239,Marc Steinorth,Y,N,3,Republican,"76,537"
11/08/2016,2016 Presidential General,36,San Bernardino,130000410000,State Assembly Member District 41,124,Casey C. Higgins,N,N,3,Republican,"22,787"
11/08/2016,2016 Presidential General,36,San Bernardino,130000410000,State Assembly Member District 41,125,Chris Holden,Y,N,1,Democratic,"17,799"
11/08/2016,2016 Presidential General,36,San Bernardino,130000420000,State Assembly Member District 42,228,Greg Rodriguez,N,N,1,Democratic,"14,362"
11/08/2016,2016 Presidential General,36,San Bernardino,130000420000,State Assembly Member District 42,532,Chad Mayes,Y,N,3,Republican,"28,856"
11/08/2016,2016 Presidential General,36,San Bernardino,130000470000,State Assembly Member District 47,262,Eloise Reyes,N,N,1,Democratic,"62,432"
11/08/2016,2016 Presidential General,36,San Bernardino,130000470000,State Assembly Member District 47,482,Cheryl R. Brown,Y,N,1,Democratic,"51,994"
11/08/2016,2016 Presidential General,36,San Bernardino,130000520000,State Assembly Member District 52,49,Paul Vincent Avila,N,N,1,Democratic,"33,216"
11/08/2016,2016 Presidential General,36,San Bernardino,130000520000,State Assembly Member District 52,61,Freddie Rodriguez,Y,N,1,Democratic,"43,062"
11/08/2016,2016 Presidential General,36,San Bernardino,130000550000,State Assembly Member District 55,146,Phillip Chen,N,N,3,Republican,"15,931"
11/08/2016,2016 Presidential General,36,San Bernardino,130000550000,State Assembly Member District 55,385,Gregg D. Fritchle,N,N,1,Democratic,"12,073"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,"3,353"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","477,766"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"51,663"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"735,476"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,51,Jill Stein,N,N,6,Green,"22,820"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,42
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,698,Mike Maturen,N,Y,14,Blank,152
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"10,255"
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,1187,Jerry White,N,Y,14,Blank,22
11/08/2016,2016 Presidential General,37,San Diego,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,"4,851"
11/08/2016,2016 Presidential General,37,San Diego,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"446,063"
11/08/2016,2016 Presidential General,37,San Diego,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"625,843"
11/08/2016,2016 Presidential General,37,San Diego,110000490000,United States Representative District 49,210,Darrell Issa,Y,N,3,Republican,"108,215"
11/08/2016,2016 Presidential General,37,San Diego,110000490000,United States Representative District 49,469,Doug Applegate,N,N,1,Democratic,"123,167"
11/08/2016,2016 Presidential General,37,San Diego,110000500000,United States Representative District 50,398,Duncan Hunter,Y,N,3,Republican,"159,933"
11/08/2016,2016 Presidential General,37,San Diego,110000500000,United States Representative District 50,505,Patrick Malloy,N,N,1,Democratic,"92,454"
11/08/2016,2016 Presidential General,37,San Diego,110000510000,United States Representative District 51,47,Juan Vargas,Y,N,1,Democratic,"112,606"
11/08/2016,2016 Presidential General,37,San Diego,110000510000,United States Representative District 51,586,Juan M. Hidalgo Jr.,N,N,3,Republican,"39,934"
11/08/2016,2016 Presidential General,37,San Diego,110000520000,United States Representative District 52,206,Scott Peters,Y,N,1,Democratic,"181,253"
11/08/2016,2016 Presidential General,37,San Diego,110000520000,United States Representative District 52,494,Denise Gitsham,N,N,3,Republican,"139,403"
11/08/2016,2016 Presidential General,37,San Diego,110000530000,United States Representative District 53,267,Susan A. Davis,Y,N,1,Democratic,"198,988"
11/08/2016,2016 Presidential General,37,San Diego,110000530000,United States Representative District 53,489,James Veltmeyer,N,N,3,Republican,"97,968"
11/08/2016,2016 Presidential General,37,San Diego,120000390000,State Senate District 39,194,Toni Atkins,N,N,1,Democratic,"258,686"
11/08/2016,2016 Presidential General,37,San Diego,120000390000,State Senate District 39,487,John Renison,N,N,3,Republican,"155,053"
11/08/2016,2016 Presidential General,37,San Diego,130000710000,State Assembly Member District 71,195,Randy Voepel,N,N,3,Republican,"101,280"
11/08/2016,2016 Presidential General,37,San Diego,130000710000,State Assembly Member District 71,587,Leo Hamel,N,N,3,Republican,"49,980"
11/08/2016,2016 Presidential General,37,San Diego,130000750000,State Assembly Member District 75,200,Marie Waldron,Y,N,3,Republican,"81,302"
11/08/2016,2016 Presidential General,37,San Diego,130000750000,State Assembly Member District 75,439,Andrew Masiel Sr.,N,N,1,Democratic,"50,371"
11/08/2016,2016 Presidential General,37,San Diego,130000760000,State Assembly Member District 76,508,Rocky Chavez,Y,N,3,Republican,"95,477"
11/08/2016,2016 Presidential General,37,San Diego,130000760000,State Assembly Member District 76,649,Thomas E. Krouse,N,N,3,Republican,"65,377"
11/08/2016,2016 Presidential General,37,San Diego,130000770000,State Assembly Member District 77,204,Brian Maienschein,Y,N,3,Republican,"121,140"
11/08/2016,2016 Presidential General,37,San Diego,130000770000,State Assembly Member District 77,556,Melinda K. Vásquez,N,N,1,Democratic,"88,344"
11/08/2016,2016 Presidential General,37,San Diego,130000780000,State Assembly Member District 78,197,Todd Gloria,N,N,1,Democratic,"145,850"
11/08/2016,2016 Presidential General,37,San Diego,130000780000,State Assembly Member District 78,478,Kevin D. Melton,N,N,3,Republican,"65,134"
11/08/2016,2016 Presidential General,37,San Diego,130000790000,State Assembly Member District 79,201,Shirley N. Weber,Y,N,1,Democratic,"114,080"
11/08/2016,2016 Presidential General,37,San Diego,130000790000,State Assembly Member District 79,528,John Moore,N,N,3,Republican,"60,827"
11/08/2016,2016 Presidential General,37,San Diego,130000800000,State Assembly Member District 80,202,Lorena Gonzalez,Y,N,1,Democratic,"108,655"
11/08/2016,2016 Presidential General,37,San Diego,130000800000,State Assembly Member District 80,479,Lincoln Pickard,N,N,3,Republican,"30,917"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,"1,799"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","37,688"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"8,883"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"345,084"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,51,Jill Stein,N,N,6,Green,"9,904"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,13
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,698,Mike Maturen,N,Y,14,Blank,22
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"2,021"
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,1187,Jerry White,N,Y,14,Blank,5
11/08/2016,2016 Presidential General,38,San Francisco,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,373
11/08/2016,2016 Presidential General,38,San Francisco,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"80,985"
11/08/2016,2016 Presidential General,38,San Francisco,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"286,723"
11/08/2016,2016 Presidential General,38,San Francisco,110000120000,United States Representative District 12,142,Nancy Pelosi,Y,N,1,Democratic,"274,035"
11/08/2016,2016 Presidential General,38,San Francisco,110000120000,United States Representative District 12,404,Preston Picus,N,N,13,No Party Preference,"64,810"
11/08/2016,2016 Presidential General,38,San Francisco,110000130000,United States Representative District 13,396,Sue Caro,N,N,3,Republican,0
11/08/2016,2016 Presidential General,38,San Francisco,110000130000,United States Representative District 13,703,Barbara Lee,Y,N,1,Democratic,0
11/08/2016,2016 Presidential General,38,San Francisco,110000140000,United States Representative District 14,69,Jackie Speier,Y,N,1,Democratic,"34,294"
11/08/2016,2016 Presidential General,38,San Francisco,110000140000,United States Representative District 14,626,Angel Cardenas,N,N,3,Republican,"6,702"
11/08/2016,2016 Presidential General,38,San Francisco,120000110000,State Senate District 11,23,Scott Wiener,N,N,1,Democratic,"190,618"
11/08/2016,2016 Presidential General,38,San Francisco,120000110000,State Senate District 11,284,Jane Kim,N,N,1,Democratic,"182,192"
11/08/2016,2016 Presidential General,38,San Francisco,130000170000,State Assembly Member District 17,381,David Chiu,Y,N,1,Democratic,"172,153"
11/08/2016,2016 Presidential General,38,San Francisco,130000170000,State Assembly Member District 17,602,Matthew Del Carlo,N,N,3,Republican,"27,417"
11/08/2016,2016 Presidential General,38,San Francisco,130000190000,State Assembly Member District 19,105,"Carlos ""Chuck"" Taylor",N,N,3,Republican,"27,621"
11/08/2016,2016 Presidential General,38,San Francisco,130000190000,State Assembly Member District 19,279,Phil Ting,Y,N,1,Democratic,"120,282"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,903
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","88,936"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"8,049"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"121,124"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,51,Jill Stein,N,N,6,Green,"3,134"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,5
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,698,Mike Maturen,N,Y,14,Blank,26
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"1,372"
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,1187,Jerry White,N,Y,14,Blank,0
11/08/2016,2016 Presidential General,39,San Joaquin,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,617
11/08/2016,2016 Presidential General,39,San Joaquin,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"81,295"
11/08/2016,2016 Presidential General,39,San Joaquin,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"111,563"
11/08/2016,2016 Presidential General,39,San Joaquin,110000090000,United States Representative District 9,159,Jerry McNerney,Y,N,1,Democratic,"85,288"
11/08/2016,2016 Presidential General,39,San Joaquin,110000090000,United States Representative District 9,593,"Antonio C. ""Tony"" Amador",N,N,3,Republican,"65,070"
11/08/2016,2016 Presidential General,39,San Joaquin,110000100000,United States Representative District 10,255,Jeff Denham,Y,N,3,Republican,"35,132"
11/08/2016,2016 Presidential General,39,San Joaquin,110000100000,United States Representative District 10,326,Michael Eggman,N,N,1,Democratic,"34,042"
11/08/2016,2016 Presidential General,39,San Joaquin,120000050000,State Senate District 5,316,Cathleen Galgiani,Y,N,1,Democratic,"126,749"
11/08/2016,2016 Presidential General,39,San Joaquin,120000050000,State Senate District 5,553,Alan Nakanishi,N,N,3,Republican,"91,713"
11/08/2016,2016 Presidential General,39,San Joaquin,130000090000,State Assembly Member District 9,562,Jim Cooper,Y,N,1,Democratic,"11,728"
11/08/2016,2016 Presidential General,39,San Joaquin,130000090000,State Assembly Member District 9,619,Tim Gorsulowsky,N,N,3,Republican,"13,449"
11/08/2016,2016 Presidential General,39,San Joaquin,130000120000,State Assembly Member District 12,224,Ken Vogel,N,N,3,Republican,"28,522"
11/08/2016,2016 Presidential General,39,San Joaquin,130000120000,State Assembly Member District 12,554,Heath Flora,N,N,3,Republican,"26,191"
11/08/2016,2016 Presidential General,39,San Joaquin,130000130000,State Assembly Member District 13,411,Susan Talamantes Eggman,Y,N,1,Democratic,"86,315"
11/08/2016,2016 Presidential General,39,San Joaquin,130000130000,State Assembly Member District 13,598,"Kevin J. Lincoln, II",N,N,3,Republican,"46,883"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,425
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","56,164"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"6,473"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"67,107"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,51,Jill Stein,N,N,6,Green,"2,848"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,698,Mike Maturen,N,Y,14,Blank,13
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"1,273"
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,1187,Jerry White,N,Y,14,Blank,1
11/08/2016,2016 Presidential General,40,San Luis Obispo,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,702
11/08/2016,2016 Presidential General,40,San Luis Obispo,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"37,455"
11/08/2016,2016 Presidential General,40,San Luis Obispo,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"69,190"
11/08/2016,2016 Presidential General,40,San Luis Obispo,110000240000,United States Representative District 24,268,Salud Carbajal,N,N,1,Democratic,"64,718"
11/08/2016,2016 Presidential General,40,San Luis Obispo,110000240000,United States Representative District 24,380,Justin Donald Fareed,N,N,3,Republican,"68,710"
11/08/2016,2016 Presidential General,40,San Luis Obispo,120000170000,State Senate District 17,53,Bill Monning,Y,N,1,Democratic,"66,337"
11/08/2016,2016 Presidential General,40,San Luis Obispo,120000170000,State Senate District 17,323,Palmer Kain,N,N,3,Republican,"62,062"
11/08/2016,2016 Presidential General,40,San Luis Obispo,130000350000,State Assembly Member District 35,384,Dawn Ortiz-Legg,N,N,1,Democratic,"59,903"
11/08/2016,2016 Presidential General,40,San Luis Obispo,130000350000,State Assembly Member District 35,450,Jordan Cunningham,N,N,3,Republican,"72,203"
11/08/2016,2016 Presidential General,40,San Luis Obispo,130000370000,State Assembly Member District 37,38,S. Monique Limón,N,N,1,Democratic,0
11/08/2016,2016 Presidential General,40,San Luis Obispo,130000370000,State Assembly Member District 37,521,Edward Fuller,N,N,13,No Party Preference,0
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,"1,047"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","57,929"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"9,464"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"237,882"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,51,Jill Stein,N,N,6,Green,"5,102"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,15
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,698,Mike Maturen,N,Y,14,Blank,23
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"2,159"
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,1187,Jerry White,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,41,San Mateo,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,760
11/08/2016,2016 Presidential General,41,San Mateo,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"81,090"
11/08/2016,2016 Presidential General,41,San Mateo,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"199,956"
11/08/2016,2016 Presidential General,41,San Mateo,110000140000,United States Representative District 14,69,Jackie Speier,Y,N,1,Democratic,"197,336"
11/08/2016,2016 Presidential General,41,San Mateo,110000140000,United States Representative District 14,626,Angel Cardenas,N,N,3,Republican,"48,115"
11/08/2016,2016 Presidential General,41,San Mateo,110000180000,United States Representative District 18,106,Anna G. Eshoo,Y,N,1,Democratic,"42,100"
11/08/2016,2016 Presidential General,41,San Mateo,110000180000,United States Representative District 18,147,Richard B. Fox,N,N,3,Republican,"14,685"
11/08/2016,2016 Presidential General,41,San Mateo,120000110000,State Senate District 11,23,Scott Wiener,N,N,1,Democratic,"18,844"
11/08/2016,2016 Presidential General,41,San Mateo,120000110000,State Senate District 11,284,Jane Kim,N,N,1,Democratic,"19,124"
11/08/2016,2016 Presidential General,41,San Mateo,120000130000,State Senate District 13,257,Jerry Hill,Y,N,1,Democratic,"194,619"
11/08/2016,2016 Presidential General,41,San Mateo,120000130000,State Senate District 13,426,Rick Ciardella,N,N,3,Republican,"62,245"
11/08/2016,2016 Presidential General,41,San Mateo,130000190000,State Assembly Member District 19,105,"Carlos ""Chuck"" Taylor",N,N,3,Republican,"9,559"
11/08/2016,2016 Presidential General,41,San Mateo,130000190000,State Assembly Member District 19,279,Phil Ting,Y,N,1,Democratic,"29,770"
11/08/2016,2016 Presidential General,41,San Mateo,130000220000,State Assembly Member District 22,304,Art Kiesel,N,N,3,Republican,"51,046"
11/08/2016,2016 Presidential General,41,San Mateo,130000220000,State Assembly Member District 22,516,Kevin Mullin,Y,N,1,Democratic,"148,289"
11/08/2016,2016 Presidential General,41,San Mateo,130000240000,State Assembly Member District 24,236,Vicki Veenker,N,N,1,Democratic,"20,204"
11/08/2016,2016 Presidential General,41,San Mateo,130000240000,State Assembly Member District 24,388,Marc Berman,N,N,1,Democratic,"26,447"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,693
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","56,365"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"6,748"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"107,142"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,51,Jill Stein,N,N,6,Green,"3,719"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,1
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,698,Mike Maturen,N,Y,14,Blank,18
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"1,366"
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,1187,Jerry White,N,Y,14,Blank,1
11/08/2016,2016 Presidential General,42,Santa Barbara,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,733
11/08/2016,2016 Presidential General,42,Santa Barbara,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"60,995"
11/08/2016,2016 Presidential General,42,Santa Barbara,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"88,861"
11/08/2016,2016 Presidential General,42,Santa Barbara,110000240000,United States Representative District 24,268,Salud Carbajal,N,N,1,Democratic,"98,887"
11/08/2016,2016 Presidential General,42,Santa Barbara,110000240000,United States Representative District 24,380,Justin Donald Fareed,N,N,3,Republican,"74,423"
11/08/2016,2016 Presidential General,42,Santa Barbara,120000190000,State Senate District 19,292,Hannah-Beth Jackson,Y,N,1,Democratic,"104,643"
11/08/2016,2016 Presidential General,42,Santa Barbara,120000190000,State Senate District 19,441,Colin Patrick Walch,N,N,3,Republican,"65,015"
11/08/2016,2016 Presidential General,42,Santa Barbara,130000350000,State Assembly Member District 35,384,Dawn Ortiz-Legg,N,N,1,Democratic,"27,265"
11/08/2016,2016 Presidential General,42,Santa Barbara,130000350000,State Assembly Member District 35,450,Jordan Cunningham,N,N,3,Republican,"33,044"
11/08/2016,2016 Presidential General,42,Santa Barbara,130000370000,State Assembly Member District 37,38,S. Monique Limón,N,N,1,Democratic,"70,859"
11/08/2016,2016 Presidential General,42,Santa Barbara,130000370000,State Assembly Member District 37,521,Edward Fuller,N,N,13,No Party Preference,"34,039"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,"2,759"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,20,Donald J. Trump,N,N,4,"Republican,AmericanIndependent","144,826"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,22,Gary Johnson,N,N,7,Libertarian,"25,325"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,25,Hillary Clinton,N,N,1,Democratic,"511,684"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,51,Jill Stein,N,N,6,Green,"12,664"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,696,Laurence Kotlikoff,N,Y,14,Blank,25
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,698,Mike Maturen,N,Y,14,Blank,61
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,1166,"Bernard ""Bernie"" Sanders",N,Y,14,Blank,"4,066"
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,1187,Jerry White,N,Y,14,Blank,3
11/08/2016,2016 Presidential General,43,Santa Clara,010000000000,President,1478,Evan McMullin,N,Y,14,Blank,"2,296"
11/08/2016,2016 Presidential General,43,Santa Clara,100000000001,US Senate - 1,85,Loretta L. Sanchez,N,N,1,Democratic,"207,380"
11/08/2016,2016 Presidential General,43,Santa Clara,100000000001,US Senate - 1,289,Kamala D. Harris,N,N,1,Democratic,"411,765"
11/08/2016,2016 Presidential General,43,Santa Clara,110000170000,United States Representative District 17,227,Mike Honda,Y,N,1,Democratic,"68,999"
11/08/2016,2016 Presidential General,43,Santa Clara,110000170000,United States Representative District 17,338,Ro Khanna,N,N,1,Democratic,"105,663"
11/08/2016,2016 Presidential General,43,Santa Clara,110000180000,United States Representative District 18,106,Anna G. Eshoo,Y,N,1,Democratic,"168,112"
11/08/2016,2016 Presidential General,43,Santa Clara,110000180000,United States Representative District 18,147,Richard B. Fox,N,N,3,Republican,"70,606"
11/08/2016,2016 Presidential General,43,Santa Clara,110000190000,United States Representative District 19,89,Zoe Lofgren,Y,N,1,Democratic,"181,802"
11/08/2016,2016 Presidential General,43,Santa Clara,110000190000,United States Representative District 19,606,G. Burt Lancaster,N,N,3,Republican,"64,061"
11/08/2016,2016 Presidential General,43,Santa Clara,110000200000,United States Representative District 20,470,Casey Lucius,N,N,3,Republican,"1,125"
11/08/2016,2016 Presidential General,43,Santa Clara,110000200000,United States Representative District 20,529,Jimmy Panetta,N,N,1,Democratic,"3,519"
11/08/2016,2016 Presidential General,43,Santa Clara,120000130000,State Senate District 13,257,Jerry Hill,Y,N,1,Democratic,"101,781"
11/08/2016,2016 Presidential General,43,Santa Clara,120000130000,State Senate District 13,426,Rick Ciardella,N,N,3,Republican,"32,024"
11/08/2016,2016 Presidential General,43,Santa Clara,120000150000,State Senate District 15,264,Jim Beall,Y,N,1,Democratic,"196,089"
11/08/2016,2016 Presidential General,43,Santa Clara,120000150000,State Senate District 15,452,Nora Campos,N,N,1,Democratic,"117,442"
11/08/2016,2016 Presidential General,43,Santa Clara,120000170000,State Senate District 17,53,Bill Monning,Y,N,1,Democratic,"51,339"
11/08/2016,2016 Presidential General,43,Santa Clara,120000170000,State Senate District 17,323,Palmer Kain,N,N,3,Republican,"27,377"
11/08/2016,2016 Presidential General,43,Santa Clara,130000240000,State Assembly Member District 24,236,Vicki Veenker,N,N,1,Democratic,"57,158"
11/08/2016,2016 Presidential General,43,Santa Clara,130000240000,State Assembly Member District 24,388,Marc Berman,N,N,1,Democratic,"65,972"
11/08/2016,2016 Presidential General,43,Santa Clara,130000250000,State Assembly Member District 25,108,Bob Brunton,N,N,3,Republican,"27,407"
11/08/2016,2016 Presidential General,43,Santa Clara,130000250000,State Assembly Member District 25,389,Kansen Chu,Y,N,1,Democratic,"73,219"
11/08/2016,2016 Presidential General,43,Santa Clara,130000270000,State Assembly Member District 27,360,Madison Nguyen,N,N,1,Democratic,"63,048"
11/08/2016,2016 Presidential General,43,Santa Clara,130000270000,State Assembly Member District 27,524,Ash Kalra,N,N,1,Democratic,"71,696"
